Facebook_page_id , Facebook_page_name , Facebook_category, Internal_use
39606211535 , sb-nation , media/sports-media , facebook
39677118233 , britney-spears , celebrities/singer , facebook
39684204743 , gibson-les-paul , entertainment/film-music-industry/music-instruments , facebook
39720139359 , orvis-fly-fishing , brands/sporting-goods , facebook
39764057287 , double-fine-productions , brands/software/game-developer , facebook
398598670340 , trek-travel , brands/travel , facebook
39921022517 , maury , entertainment/broadcast-show , facebook
399872937153 , free-lil-boosie , community/music , facebook
40028693028 , sprinkles-cupcakes , brands/fmcg-food/confectionery , facebook
40071240909 , fred , entertainment/fictional-character , facebook
40081633994 , holiday-inn-resort-panama-city-beach , brands/accommodation , facebook
40139773841 , kansas-jayhawks , sport/sport-club , facebook
40251166335 , big-sean , celebrities/musician , facebook
40266450723 , nba-on-tnt , media/tv-channels , facebook
40367782924 , philadelphia-cream-cheese , brands/fmcg-food/dairy , facebook
404310782934653 , santa-monica-studio , brands/software/game-developer , facebook
40487116829 , betty-boop , entertainment/fictional-character , facebook
40518498924 , thomas-beach-vacations , brands/accommodation , facebook
40600764424 , springfield-armory , brands/sporting-goods , facebook
40610012431 , stone-brewing , brands/alcohol/beer , facebook
40638047343 , neale-donald-walsch , celebrities/writer , facebook
406433779383 , dwayne-the-rock-johnson , celebrities/actor , facebook
407163032780297 , tijuana-sweet-heat-tequila , brands/alcohol/spirits , facebook
40742113445 , news-12-nbc-26 , media/tv-channels , facebook
40754806306 , as-i-lay-dying-official , celebrities/musician , facebook
40883843289 , b96 , media/radio-media , facebook
41036834883 , man-vs-wild , entertainment/broadcast-show , facebook
41043175538 , harry-connick-jr , celebrities/musician , facebook
411866405323 , blackhawk-tactical , brands/sporting-goods , facebook
41209561614 , soho-grand-hotel , brands/accommodation , facebook
41259038606 , great-lakes-brewing-company , brands/alcohol/beer , facebook
41289363957 , bone-thugs-n-harmony , celebrities/musician , facebook
413472222099443 , sommselect , brands/alcohol/wine , facebook
41358747500 , caboodles , brands/fashion/accessories , facebook
41451951799 , titleist , brands/sporting-goods , facebook
41515908386 , rancho-bernardo-inn , brands/accommodation , facebook
41532430488 , hinder , celebrities/musician , facebook
41719663814 , sheraton-maui-resort-spa , brands/accommodation , facebook
417581974963808 , cricket-wireless , brands/telecom , facebook
418075885952 , the-coeur-d-alene-resort , brands/accommodation , facebook
418163055191 , spectrum-bay-news-9 , media/tv-channels , facebook
41949341743 , gretchen-rubin , celebrities/writer , facebook
419503054795596 , worldmark-by-wyndham , brands/travel , facebook
42070558672 , brie-bella , celebrities/sport-star , facebook
421355321248716 , gore-tex-hunt-fish-gear , brands/sporting-goods , facebook
42149076048 , university-of-phoenix , society/education , facebook
423156201054931 , little-remedies , brands/home-living/children , facebook
42328207810 , aretha-franklin , celebrities/musician , facebook
42461079785 , w-fort-lauderdale , brands/accommodation , facebook
42547825302 , kem , celebrities/singer , facebook
425587170606 , hutch , entertainment/online-show , facebook
425724520801352 , rave-hairspray , brands/beauty , facebook
42643119075 , keke-palmer , celebrities/actor , facebook
42706013001 , liquid-force , brands/sporting-goods , facebook
42719592271 , nitro-snowboards , brands/sporting-goods , facebook
42734604570 , arenanet , brands/software/game-developer , facebook
42809541675 , golf-channel , media/tv-channels , facebook
42811462053 , julia-quinn , celebrities/writer , facebook
42870397984 , pandora-boxx , celebrities/actor , facebook
42926793405 , holland-america-line , brands/travel , facebook
43005439032 , american-diabetes-association , society/ngo , facebook
43015918590 , bethenny-frankel , celebrities/broadcast-star , facebook
43060543381 , today-with-hoda-jenna , entertainment/broadcast-show , facebook
431444097048550 , wheeler , brands/sporting-goods , facebook
431891506856669 , dove , brands/beauty , facebook
43227258007 , tim-hawkins , celebrities/singer , facebook
432410626770389 , beauty-and-the-beast , entertainment/broadcast-show , facebook
43394094549 , man-v-food-nation , entertainment/broadcast-show , facebook
434128580393 , omni-la-costa-resort-spa , brands/accommodation , facebook
434672799942331 , atibal , brands/sporting-goods , facebook
43530744461 , godiva , brands/fmcg-food/confectionery , facebook
435365943151725 , wyndham-grand-orlando-resort-bonnet-creek , brands/accommodation , facebook
43541175704 , rise-against , celebrities/musician , facebook
43562115202 , arthur , entertainment/broadcast-show , facebook
43567190972 , katt-williams , celebrities/actor , facebook
43581127981 , b-h-photo-video-pro-audio , brands/retail/electronics-retailers , facebook
43659862830 , roland-martin , celebrities/writer , facebook
436749055071 , deadspin , media/sports-media , facebook
43780515976 , bb-king , celebrities/musician , facebook
440035042738395 , fenwick-fishing , brands/sporting-goods , facebook
44027083759 , cincinnati-reds , sport/sport-club , facebook
44053938557 , u-s-army , society/governmental , facebook
44054450913 , century-21 , brands/services/housing , facebook
44055499074 , miguel , celebrities/musician , facebook
44263599741 , nitro-circus , entertainment/broadcast-show , facebook
44402277885 , hard-rock-hotel-casino-biloxi , brands/gambling , facebook
44410616291 , affinia-hotels-suites , brands/accommodation , facebook
44443008791 , gaylord-palms-resort-convention-center , brands/accommodation , facebook
44548242208 , university-of-alabama-athletics , sport/sport-club , facebook
44596990399 , alice-cooper , celebrities/musician , facebook
447425735281 , xzibit , celebrities/singer , facebook
44789073819 , ford-performance , community/auto-interest , facebook
448406831956715 , tm-tours , brands/travel , facebook
448627255556 , g-g-armament , brands/sporting-goods , facebook
44994367247 , tony-horton , celebrities/sport-star , facebook
45052217744 , rick-steves , celebrities/writer , facebook
45070742145 , mongoose-bicycles , brands/sporting-goods , facebook
450923731606123 , younique-corporate , brands/beauty , facebook
45168721640 , frontline , entertainment/broadcast-show , facebook
45243961073 , senator-rob-portman , society/politics , facebook
45309870078 , eminem , celebrities/singer , facebook
45320869775 , jamie-foxx , celebrities/actor , facebook
45345032294 , kampgrounds-of-america-inc , brands/accommodation , facebook
45347040850 , dish , brands/telecom , ACSIbrands
45393753416 , alliance-defending-freedom , society/ngo , facebook
45414939018 , grand-hyatt-kauai-resort-spa , brands/accommodation , facebook
45475996942 , chelsea-handler , celebrities/broadcast-star , facebook
45484098297 , chicago-white-sox , sport/sport-club , facebook
45552760123 , barbra-streisand , celebrities/musician , facebook
456220384404695 , expert-heavy-equipment-inc , brands/industrial , facebook
45633872553 , ryan-sheckler , celebrities/sport-star , facebook
45646373128 , purdue-athletics , sport/sport-club , facebook
457338971004357 , umarex-usa-inc , brands/sporting-goods , facebook
45761569458 , kesha , celebrities/singer , facebook
45839622981 , the-lincoln-motor-company , brands/auto , facebook
45898408995 , phoenix-suns , sport/sport-club , facebook
45949887336 , fios , brands/telecom , ACSIbrands
45987476051 , pelican-grand-beach-resort , brands/accommodation , facebook
46070299417 , re-max , brands/services/agency , facebook
46139506983 , porto-s-bakery , brands/retail-food , facebook
46198039021 , big-ten-network , media/tv-channels , facebook
46201353493 , lsu , society/education , facebook
462503123774236 , survivalkit-com , brands/ecommerce/e-shop , facebook
462654037139727 , lufthansa , brands/airlines , facebook
46293362240 , lie-to-me , entertainment/broadcast-show , facebook
46299886275 , ufc , sport/sport-organization , facebook
46387183147 , rob-dyrdek-s-fantasy-factory , entertainment/broadcast-show , facebook
46420716772 , subea , brands/sporting-goods , facebook
46481584202 , common , celebrities/musician , facebook
465285413562550 , howard-johnson-marina-at-monterey-bay , brands/accommodation , facebook
46548360764 , hilton-hawaiian-village-waikiki-beach-resort , brands/accommodation , facebook
466185590150537 , the-knickerbocker-hotel , brands/accommodation , facebook
46619413096 , little-people-big-world , entertainment/broadcast-show , facebook
46666118840 , mondrian-south-beach , brands/accommodation , facebook
46667802429 , maxpedition , brands/sporting-goods , facebook
466732853451996 , braun-strowman , celebrities/sport-star , facebook
46687203018 , the-children-s-place , brands/fashion/clothing , facebook
46712330582 , mandarin-oriental-miami , brands/accommodation , facebook
467133963318685 , western-journal-politics , community/political , facebook
467577863284803 , southern-fried-chics-boutique , brands/ecommerce/e-shop , facebook
46766186797 , coconut-bay-beach-resort-spa , brands/accommodation , facebook
46895347303 , jack-in-the-box , brands/retail-food , facebook
469210020712 , ballast-point-brewing-company , brands/alcohol/beer , facebook
46969367546 , meet-the-browns , entertainment/broadcast-show , facebook
47174611721 , barbizon-modeling-and-acting-schools , society/education , facebook
47311028374 , rita-s-italian-ice-frozen-custard , brands/fmcg-food/confectionery , facebook
47360808996 , cbs , media/tv-channels , facebook
47458918431 , sun-country-airlines , brands/airlines , facebook
47526370263 , new-york-red-bulls , sport/sport-club , facebook
47581647879 , cape-air-nantucket-airlines , brands/airlines , facebook
47657117525 , golden-state-warriors , sport/sport-club , facebook
476761819069187 , ameristep-quality-hunting , brands/sporting-goods , facebook
476791152332012 , harrison-barnes , celebrities/sport-star , facebook
47683628245 , z100 , media/radio-media , facebook
477018615716942 , centurylink-business , brands/telecom , facebook
47716487348 , miami-marlins , sport/sport-club , facebook
47835406277 , directv , brands/telecom , ACSIbrands
47866085864 , the-peabody-memphis , brands/accommodation , facebook
47892487749 , skyy-vodka , brands/alcohol/spirits , facebook
47923519017 , rusko , celebrities/musician , facebook
48001409120 , jerry-brown , society/politics , facebook
48129544153 , kiddnation , entertainment/broadcast-show , facebook
48244074227 , fox2now , entertainment/broadcast-show , facebook
483229155021069 , taurus-usa , brands/sporting-goods , facebook
48346168623 , emt-paramedic , community/hobbies , facebook
48382669205 , jay-z , celebrities/singer , facebook
484116604954415 , the-horse-mafia , community/life-style , facebook
48543634386 , outback-steakhouse , brands/retail-food , ACSIbrands
48662577661 , grand-traverse-resort-spa , brands/accommodation , facebook
486635808144628 , copper-fit , brands/sporting-goods , facebook
48683677654 , blair-underwood , celebrities/actor , facebook
48717172474 , shiner-beer , brands/alcohol/beer , facebook
48736638697 , visit-san-diego , place/city , facebook
48793492547 , limp-bizkit , celebrities/musician , facebook
488396171268636 , wild-ride-brewing , brands/alcohol/beer , facebook
48842713792 , casting-crowns , celebrities/musician , facebook
48886437524 , paul-pierce , celebrities/sport-star , facebook
48984948040 , the-brown-hotel , brands/accommodation , facebook
